"barcode","trip_id","pickup_customer_ref","delivery_customer_ref","category","weight"
"980562130","73935","115","3","A","2836"
"980617998","73628","296","226","A","2328"
"980646394","74016","221","72","A","875"
"980650079","73821","259","127","A","2296"
"980695313","73126","24","273","A","4851"
"980734192","73859","118","255","A","2725"
"980754121","73843","9","143","A","3907"
"980876448","73101","153","126","A","3660"
"980909648","74110","158","3","A","3210"
"981003686","73502","208","274","A","1344"
"981010157","72963","87","283","A","3496"
"981070085","73627","254","72","A","4883"
"981147038","73106","47","162","A","4164"
"981203989","73946","283","77","A","4245"
"981234771","73428","86","46","A","1579"
"981514173","74035","155","127","A","4634"
"981533542","73902","154","236","A","1860"
"981632482","74046","200","235","A","2282"
"981673369","73309","128","84","A","1130"
"981711450","73426","249","101","A","4036"
"981730232","73909","287","164","A","1197"
"981757176","74109","220","80","A","2541"
"981768059","74093","46","238","A","4363"
"981785873","73391","92","155","A","4078"
"981797885","73020","138","113","A","4196"
"981843468","73949","118","273","A","811"
"981855863","73832","63","81","C","2784"
"981857080","73280","219","281","A","2529"
"982043355","73193","52","162","B","2295"
"982132013","73699","91","151","A","2307"
"982139405","73074","124","267","A","1915"
"982160094","72977","99","160","A","1664"
"982302492","74037","76","241","A","302"
"982340727","73327","68","36","A","1354"
"982362026","73955","27","145","A","1137"
"982491233","73157","125","80","A","754"
"982512378","73819","235","88","A","2716"
"982522035","73133","33","88","A","3202"
"982591839","73673","147","64","A","1771"
"982612154","73391","92","155","A","4143"
"982647813","73975","201","215","A","2364"
"982680138","73601","221","164","A","2731"
"982682054","73224","4","192","A","1395"
"982719777","73698","212","80","A","3504"
"982774595","73077","174","116","A","2065"
"982828020","73283","186","4","A","4782"
"982856254","73210","277","250","A","2710"
"982992172","73255","121","271","A","4738"
"983060954","72965","296","16","A","1314"
"983090029","73880","209","69","A","3492"
"983180529","73273","30","117","A","2378"
"983236765","73066","110","45","A","1817"
"983275035","73735","38","217","A","3971"
"983370380","73307","295","12","A","930"
"983398940","73042","198","210","A","631"
"983625751","73870","171","284","A","1460"
"983737446","73019","165","254","A","4506"
"983809085","73762","142","283","A","3285"
"983984402","73215","168","177","A","732"
"983989213","73618","12","64","A","193"
"984054345","73634","41","165","A","553"
"984248384","73125","101","112","A","1681"
"984414078","73979","157","5","A","289"
"984521248","73140","117","256","A","1344"
"984533253","74057","99","160","A","842"
"984598557","73212","162","97","A","207"
"984607338","73012","271","38","A","3718"
"984697211","73277","201","78","A","557"
"984835601","74078","137","124","A","3691"
"984842459","73553","196","167","A","2438"
"984888855","73532","136","223","A","2668"
"984979475","73979","33","240","A","1928"
"984986413","73102","153","26","A","3693"
"985503842","73829","291","274","A","3727"
"985543287","73104","265","83","A","4928"
"985628461","73839","136","298","A","3438"
"985716282","73619","205","128","A","1555"
"985778229","73658","101","292","A","1461"
"985790888","73308","283","171","A","2071"
"985793120","73853","47","154","A","3037"
"985836524","73863","176","20","A","4532"
"985851219","73710","232","280","A","993"
"985871089","73277","78","211","A","4439"
"985963511","73395","201","259","A","3792"
"986030731","73421","44","145","A","670"
"986065030","73497","61","81","A","4884"
"986111052","73826","288","260","A","691"
"986289985","73981","122","284","A","4126"
"986330418","74064","144","229","A","4984"
"986336321","73327","46","294","A","3059"
"986436915","73411","144","241","A","2083"
"986507870","73987","182","2","A","3671"
"986515161","73588","215","299","A","676"
"986597244","73426","101","84","A","1374"
"986667558","73694","283","226","A","4485"
"986722730","73121","49","157","A","4689"
"986759126","74035","278","127","A","3696"
"986820645","73844","101","19","A","682"
"986894743","73869","175","102","A","3510"
"986928763","73229","78","95","A","792"
"987256137","73635","140","132","A","2390"
"987276515","72945","294","31","A","4202"
"987289589","73392","245","149","A","1720"
"987324721","73513","57","111","A","219"
"987362819","73906","19","104","A","3263"
"987496234","74095","99","42","A","738"
"987556277","73355","135","98","A","562"
"987581130","73735","291","230","A","3143"
"987738794","73564","193","152","A","4684"
"987764515","73822","86","192","A","2316"
"987800382","73470","32","240","A","3470"
"987813152","73543","272","294","A","4687"
"987893191","73790","217","122","A","963"
"987916134","73734","244","273","A","1728"
"988054723","73822","203","86","A","2421"
"988108916","73226","71","65","A","569"
"988222323","74000","123","22","A","3424"
"988369460","73562","242","113","A","3802"
"988486788","73441","36","247","A","3402"
"988580116","74094","1","43","A","4701"
"988674003","74073","32","200","A","4251"
"988713456","74093","30","247","A","4384"
"988727590","74047","101","209","A","1619"
"988742130","73741","221","47","A","4988"
"988755080","73364","168","78","A","979"
"988804352","73370","56","152","A","2286"
"988954964","73425","129","137","A","4251"
"989108602","73475","12","45","A","4005"
"989122783","73489","163","266","A","656"
"989220234","74018","200","120","A","227"
"989242877","73436","118","62","A","242"
"989445514","73517","140","94","A","3868"
"989514805","73319","14","51","A","1856"
"989568556","73404","127","208","A","2051"
"989629037","72949","272","245","A","4405"
"989692467","74109","80","247","A","2707"
"989759087","73736","85","293","A","946"
"989774727","73332","231","32","A","1696"
"989805753","73723","224","244","A","643"
"989823731","73961","296","140","A","1422"
"989886859","73145","230","54","A","2947"
"989923905","73639","231","199","A","292"
"989933296","73680","61","263","A","586"
"989950839","73856","275","111","A","1367"
"989973627","73306","291","224","A","4173"
"990000911","73438","34","66","A","3727"
"990001166","73175","141","187","A","3858"
"990007264","73429","24","201","A","256"
"990090502","74107","61","204","A","2817"
"990121674","73858","12","242","A","2985"
"990195011","73252","215","200","A","504"
"990628944","73857","219","269","A","3517"
"990723896","73162","22","54","A","4832"
"990762612","72998","299","194","A","3820"
"990787523","73364","88","78","A","1601"
"990821085","73132","250","266","A","2711"
"990841551","73228","43","138","A","4541"
"990842999","73440","180","235","A","3884"
"990867545","73899","275","221","A","2049"
"990890619","73371","69","85","A","1864"
"990907758","73949","275","118","A","187"
"990952294","73276","26","114","A","4568"
"991015804","73888","275","91","A","3878"
"991045151","73821","127","131","A","2708"
"991046507","74022","198","51","A","4469"
"991082569","73100","114","85","A","1708"
"991105498","73958","294","157","A","465"
"991137172","74019","7","281","A","4003"
"991224389","73720","87","86","A","4795"
"991224849","73655","46","118","A","4262"
"991495700","73932","74","279","A","321"
"991527981","73644","158","34","A","4763"
"991575432","73727","105","125","A","497"
"991709706","73915","131","145","A","892"
"991732888","73574","42","19","A","3251"
"991792248","73140","277","259","A","2061"
"991911780","74082","19","27","A","2442"
"991934575","73062","131","181","A","3384"
"991970525","74038","76","2","A","298"
"991999025","74027","155","157","A","2502"
"992011980","73433","215","147","A","3459"
"992142897","73212","244","162","A","1656"
"992176999","73715","220","286","A","221"
"992301978","73443","240","38","A","4696"
"992319036","73684","122","252","A","3667"
"992326510","74105","52","87","B","1482"
"992342582","73777","127","153","A","252"
"992362387","73215","168","177","A","2006"
"992382161","73149","155","233","A","340"
"992387884","73478","146","112","A","4839"
"992432690","73597","66","285","A","4675"
"992483678","74072","3","243","A","2204"
"992506193","73574","236","42","A","1832"
"992569827","74027","6","297","A","1715"
"992577516","73795","188","12","A","4080"
"992580149","73202","188","62","A","1817"
"992590592","73918","244","62","A","1790"
"992706719","73198","85","254","A","2997"
"992713351","72958","195","175","A","2494"
"992744643","73498","250","185","A","2420"
"992983533","73969","41","138","A","406"
"993043093","73839","136","298","A","2294"
"993076607","73631","79","288","A","2348"
"993127042","73992","8","237","A","169"
"993291093","73640","259","221","A","3631"
"993318345","73450","292","151","A","4820"
"993330905","73894","1","147","A","2409"
"993344845","74012","139","34","A","324"
"993374675","72962","273","268","A","556"
"993404872","73270","104","204","A","650"
"993495761","73160","163","4","A","499"
"993514229","73228","138","271","A","2395"
"993522166","73352","109","188","A","3260"
"993722864","73575","77","239","A","679"
"993962161","74066","271","199","A","2470"
"994011971","73698","51","34","A","2304"
"994030664","73951","240","99","A","4936"
"994060578","73729","40","287","A","4518"
"994091453","73943","203","109","A","3374"
"994150965","73088","251","266","A","3236"
"994151777","73483","215","52","A","168"
"994161284","72944","181","185","C","3157"
"994190454","73640","259","57","A","2633"
"994338548","73807","88","81","A","3531"
"994387317","73277","211","201","A","314"
"994418691","73585","297","122","A","2782"
"994473455","74021","284","79","A","296"
"994520020","73515","252","249","A","1277"
"994603688","73907","295","269","A","329"
"994743857","73563","116","104","A","4667"
"994828835","73651","122","75","A","584"
"995013382","73699","2","204","A","1716"
"995052990","72987","248","220","A","952"
"995127619","74095","99","42","A","4361"
"995272304","73690","107","255","A","3388"
"995381665","73347","184","139","A","1487"
"995483668","73648","69","189","A","1821"
"995516328","74058","43","133","A","426"
"995517300","73461","30","262","A","242"
"995536045","72971","1","58","A","999"
"995572755","72976","282","260","A","4310"
"995780694","74056","283","86","A","291"
"995846515","73388","199","267","A","394"
"995846559","73497","291","79","A","3236"
"996058946","73008","219","263","A","1815"
"996097092","73191","15","16","A","3010"
"996104773","73091","56","43","A","953"
"996145485","73686","189","178","A","4675"
"996236471","73806","191","225","A","2978"
"996310026","72984","275","133","A","1543"
"996329707","73521","266","196","A","3457"
"996354707","73945","176","297","A","982"
"996359555","73996","105","239","A","2779"
"996621838","73655","46","118","A","4126"
"996690600","73435","79","3","A","3380"
"996785078","73477","110","290","A","3577"
"996891415","73019","254","165","A","1608"
"996892818","73551","63","146","C","4937"
"996988554","73187","232","31","A","3450"
"997002674","73477","180","136","A","614"
"997144154","73660","45","12","A","2504"
"997211566","73408","253","162","B","4899"
"997221780","74090","265","17","A","2946"
"997300603","73227","197","194","A","3651"
"997363455","73347","184","139","A","2792"
"997453266","73673","47","67","A","2242"
"997494937","73978","204","296","A","3015"
"997552413","73264","50","89","A","2908"
"997557528","73124","235","216","A","1767"
"997616598","73093","200","34","A","3863"
"997680528","74041","193","43","A","4785"
"997752529","73505","17","16","A","2148"
"997868136","73896","180","277","A","1856"
"997993051","73702","20","137","A","2401"
"998093585","73102","26","153","A","2598"
"998131415","73295","223","150","A","1825"
"998202013","73746","62","115","A","759"
"998365397","73332","231","32","A","4168"
"998377480","73293","283","77","A","3206"
"998423799","73661","37","104","A","4759"
"998429270","73041","75","100","A","1469"
"998465154","73510","53","240","A","669"
"998491114","73239","237","238","A","3985"
"998495439","73233","175","80","A","1379"
"998497349","72989","185","295","A","4505"
